Marital,Mode,Order,Course,Attendance,Qualification,Nationality,Mother-Q,Father-Q,Mother-O,Father-O,Displaced,Need,Debtor,Fee,Gender,Scholarship,Age,1st,2nd,Unemployment,Inflation,GDP,Target
1 ,1 ,1 ,9 ,1 ,1 ,18 ,22 ,27 ,10 ,10 ,0 ,0 ,0 ,1 ,1 ,0 ,20 ,5 ,5 ,9.4 ,-0.8 ,-3.12 ,1 
1 ,1 ,1 ,2 ,1 ,1 ,14 ,1 ,1 ,10 ,8 ,1 ,0 ,0 ,0 ,0 ,0 ,19 ,12 ,11 ,8.9 ,1.4 ,3.51 ,1 
1 ,1 ,1 ,15 ,1 ,1 ,7 ,1 ,1 ,4 ,6 ,1 ,0 ,1 ,0 ,0 ,0 ,19 ,5 ,4 ,16.2 ,0.3 ,-0.92 ,0 
1 ,1 ,2 ,15 ,1 ,1 ,19 ,1 ,1 ,10 ,10 ,1 ,0 ,1 ,0 ,0 ,0 ,18 ,6 ,2 ,11.1 ,0.6 ,2.02 ,0 
1 ,5 ,1 ,15 ,1 ,1 ,9 ,23 ,27 ,6 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,22 ,6 ,6 ,12.7 ,3.7 ,-1.70 ,1 
1 ,6 ,1 ,9 ,1 ,1 ,15 ,11 ,12 ,10 ,6 ,0 ,0 ,0 ,1 ,1 ,0 ,22 ,7 ,6 ,13.1 ,0.1 ,1.01 ,1 
1 ,11 ,1 ,8 ,1 ,14 ,10 ,2 ,5 ,5 ,7 ,0 ,0 ,0 ,1 ,0 ,0 ,19 ,3 ,6 ,13.2 ,3.7 ,-3.09 ,1 
1 ,5 ,1 ,7 ,1 ,1 ,10 ,2 ,2 ,10 ,9 ,1 ,0 ,0 ,0 ,0 ,0 ,18 ,6 ,5 ,9.1 ,1.1 ,2.77 ,1 
1 ,6 ,2 ,10 ,1 ,1 ,15 ,1 ,4 ,3 ,3 ,0 ,0 ,0 ,1 ,1 ,0 ,21 ,6 ,6 ,14.4 ,-0.2 ,-3.10 ,1 
1 ,4 ,3 ,15 ,1 ,1 ,7 ,25 ,4 ,3 ,3 ,1 ,0 ,0 ,1 ,0 ,1 ,20 ,0 ,0 ,8.5 ,-0.1 ,-2.33 ,0 
1 ,6 ,1 ,9 ,1 ,1 ,8 ,12 ,15 ,3 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,19 ,7 ,7 ,13.1 ,-0.5 ,1.74 ,1 
1 ,3 ,3 ,17 ,1 ,1 ,7 ,10 ,27 ,10 ,10 ,1 ,0 ,0 ,0 ,0 ,1 ,20 ,7 ,6 ,9.2 ,1.0 ,1.56 ,1 
1 ,5 ,1 ,15 ,1 ,1 ,16 ,12 ,16 ,10 ,9 ,0 ,0 ,0 ,1 ,0 ,0 ,18 ,5 ,4 ,16.2 ,-0.2 ,0.61 ,1 
1 ,2 ,1 ,17 ,1 ,1 ,14 ,2 ,2 ,11 ,7 ,0 ,0 ,1 ,1 ,1 ,1 ,21 ,2 ,5 ,9.4 ,3.6 ,0.42 ,1 
1 ,1 ,1 ,7 ,1 ,1 ,17 ,19 ,26 ,9 ,11 ,1 ,0 ,0 ,1 ,1 ,0 ,24 ,5 ,6 ,14.3 ,-0.8 ,-4.06 ,1 
1 ,13 ,1 ,12 ,1 ,1 ,13 ,22 ,28 ,9 ,10 ,1 ,0 ,1 ,0 ,0 ,0 ,34 ,0 ,0 ,14.6 ,1.6 ,-0.66 ,0 
1 ,12 ,1 ,17 ,1 ,1 ,18 ,20 ,12 ,10 ,7 ,0 ,0 ,0 ,1 ,0 ,0 ,29 ,7 ,8 ,14.6 ,0.0 ,-0.59 ,1 
1 ,13 ,1 ,6 ,0 ,1 ,13 ,20 ,1 ,10 ,6 ,1 ,0 ,0 ,1 ,0 ,0 ,32 ,17 ,9 ,15.6 ,-0.8 ,-2.12 ,1 
1 ,3 ,3 ,15 ,1 ,1 ,9 ,9 ,1 ,10 ,7 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,7 ,12 ,11.5 ,2.6 ,-0.98 ,1 
2 ,14 ,1 ,16 ,0 ,1 ,14 ,22 ,27 ,10 ,10 ,0 ,0 ,0 ,1 ,0 ,0 ,34 ,7 ,11 ,8.4 ,-0.4 ,3.51 ,1 
1 ,4 ,3 ,13 ,1 ,1 ,11 ,3 ,14 ,5 ,4 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,6 ,7 ,11.2 ,0.7 ,3.27 ,1 
1 ,1 ,3 ,6 ,1 ,1 ,8 ,2 ,3 ,5 ,6 ,1 ,0 ,0 ,1 ,0 ,1 ,19 ,7 ,7 ,16.2 ,0.6 ,-2.37 ,1 
1 ,8 ,1 ,17 ,1 ,1 ,10 ,15 ,16 ,18 ,10 ,0 ,0 ,0 ,1 ,1 ,0 ,23 ,5 ,5 ,7.8 ,0.5 ,2.64 ,1 
1 ,6 ,3 ,17 ,1 ,1 ,10 ,1 ,1 ,10 ,9 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,6 ,6 ,12.2 ,3.0 ,2.57 ,0 
1 ,7 ,1 ,17 ,1 ,1 ,5 ,4 ,3 ,4 ,4 ,0 ,0 ,1 ,1 ,0 ,0 ,21 ,2 ,6 ,10.6 ,1.4 ,3.51 ,0 
1 ,1 ,3 ,17 ,1 ,1 ,10 ,17 ,2 ,10 ,10 ,1 ,0 ,1 ,1 ,0 ,1 ,18 ,7 ,6 ,9.5 ,1.5 ,-2.83 ,1 
1 ,14 ,1 ,11 ,1 ,1 ,13 ,12 ,26 ,9 ,10 ,1 ,0 ,0 ,1 ,1 ,0 ,30 ,0 ,0 ,12.9 ,2.2 ,-0.11 ,0 
1 ,1 ,2 ,7 ,1 ,1 ,17 ,3 ,16 ,9 ,9 ,1 ,0 ,0 ,1 ,1 ,0 ,18 ,0 ,1 ,10.1 ,1.3 ,0.92 ,0 
1 ,5 ,1 ,17 ,1 ,1 ,12 ,23 ,27 ,9 ,10 ,0 ,0 ,0 ,1 ,0 ,0 ,23 ,6 ,6 ,10.9 ,2.4 ,-4.06 ,1 
1 ,3 ,3 ,8 ,1 ,1 ,13 ,1 ,3 ,4 ,4 ,0 ,0 ,1 ,1 ,0 ,0 ,20 ,1 ,0 ,11.0 ,3.1 ,-1.30 ,0 
1 ,7 ,1 ,15 ,1 ,1 ,13 ,22 ,11 ,4 ,6 ,0 ,0 ,0 ,1 ,1 ,0 ,22 ,5 ,4 ,9.2 ,2.3 ,-3.15 ,0 
1 ,16 ,1 ,2 ,1 ,1 ,12 ,21 ,3 ,10 ,9 ,0 ,0 ,0 ,0 ,1 ,0 ,35 ,2 ,2 ,12.4 ,0.5 ,-4.06 ,0 
1 ,1 ,1 ,9 ,1 ,1 ,17 ,23 ,13 ,10 ,10 ,0 ,0 ,0 ,1 ,0 ,1 ,21 ,5 ,5 ,12.9 ,0.2 ,0.53 ,1 
1 ,1 ,3 ,8 ,1 ,1 ,19 ,18 ,28 ,9 ,9 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,8 ,8 ,16.2 ,-0.1 ,-3.18 ,1 
1 ,1 ,2 ,16 ,1 ,1 ,8 ,17 ,14 ,10 ,7 ,1 ,0 ,0 ,1 ,0 ,0 ,20 ,5 ,5 ,14.6 ,1.8 ,-1.90 ,1 
1 ,17 ,1 ,16 ,0 ,1 ,14 ,19 ,24 ,9 ,9 ,1 ,0 ,0 ,1 ,1 ,0 ,39 ,17 ,12 ,10.7 ,-0.8 ,-1.06 ,1 
1 ,13 ,1 ,14 ,1 ,13 ,3 ,3 ,1 ,4 ,6 ,0 ,0 ,0 ,1 ,0 ,0 ,21 ,7 ,9 ,13.7 ,2.9 ,0.19 ,1 
1 ,9 ,3 ,14 ,1 ,1 ,11 ,3 ,2 ,6 ,3 ,1 ,0 ,0 ,1 ,0 ,0 ,21 ,7 ,3 ,7.6 ,3.7 ,3.51 ,1 
1 ,10 ,1 ,12 ,1 ,1 ,14 ,20 ,28 ,9 ,11 ,0 ,0 ,1 ,0 ,1 ,0 ,33 ,2 ,0 ,12.1 ,0.2 ,-1.13 ,0 
1 ,4 ,1 ,14 ,1 ,1 ,11 ,12 ,14 ,11 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,21 ,6 ,7 ,9.0 ,0.8 ,2.51 ,1 
1 ,7 ,1 ,9 ,1 ,1 ,13 ,4 ,3 ,2 ,2 ,1 ,0 ,0 ,1 ,0 ,0 ,21 ,7 ,6 ,14.1 ,0.5 ,2.65 ,1 
1 ,13 ,1 ,3 ,1 ,1 ,13 ,1 ,1 ,10 ,9 ,1 ,0 ,0 ,1 ,0 ,0 ,35 ,17 ,9 ,14.9 ,2.1 ,-3.50 ,1 
1 ,14 ,2 ,10 ,1 ,1 ,13 ,20 ,2 ,10 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,33 ,3 ,1 ,14.8 ,-0.3 ,-4.06 ,0 
1 ,12 ,1 ,17 ,1 ,1 ,17 ,24 ,28 ,10 ,10 ,0 ,0 ,1 ,0 ,0 ,0 ,28 ,1 ,0 ,14.1 ,-0.1 ,-0.59 ,0 
1 ,14 ,1 ,14 ,1 ,1 ,14 ,1 ,2 ,5 ,9 ,0 ,0 ,0 ,1 ,0 ,0 ,35 ,4 ,5 ,12.1 ,2.7 ,-0.68 ,1 
3 ,17 ,1 ,14 ,1 ,1 ,12 ,23 ,5 ,9 ,6 ,0 ,0 ,1 ,1 ,0 ,1 ,59 ,7 ,7 ,14.8 ,-0.2 ,-2.49 ,1 
1 ,7 ,1 ,15 ,1 ,1 ,13 ,13 ,1 ,3 ,10 ,1 ,0 ,0 ,1 ,1 ,0 ,20 ,6 ,6 ,8.9 ,0.9 ,2.77 ,1 
1 ,6 ,1 ,15 ,1 ,1 ,9 ,23 ,2 ,14 ,10 ,0 ,0 ,1 ,1 ,0 ,0 ,21 ,7 ,6 ,10.3 ,0.7 ,2.33 ,1 
1 ,1 ,1 ,8 ,1 ,1 ,6 ,5 ,28 ,3 ,10 ,0 ,0 ,1 ,0 ,0 ,0 ,19 ,1 ,0 ,10.2 ,0.5 ,0.27 ,0 
1 ,6 ,1 ,2 ,1 ,1 ,13 ,5 ,3 ,2 ,4 ,1 ,0 ,0 ,1 ,0 ,0 ,20 ,7 ,11 ,12.3 ,0.8 ,3.10 ,1 
1 ,6 ,1 ,5 ,1 ,1 ,15 ,2 ,2 ,10 ,5 ,0 ,0 ,1 ,1 ,0 ,0 ,21 ,7 ,10 ,12.6 ,0.1 ,2.56 ,1 
1 ,12 ,1 ,11 ,1 ,1 ,12 ,2 ,3 ,10 ,5 ,0 ,0 ,0 ,1 ,0 ,1 ,21 ,6 ,5 ,14.0 ,3.3 ,-2.02 ,1 
1 ,4 ,3 ,15 ,1 ,1 ,12 ,12 ,12 ,5 ,6 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,6 ,6 ,8.4 ,3.2 ,0.37 ,1 
1 ,6 ,1 ,10 ,1 ,1 ,11 ,4 ,3 ,5 ,8 ,1 ,0 ,0 ,1 ,0 ,0 ,19 ,5 ,7 ,11.9 ,1.9 ,2.90 ,1 
3 ,15 ,1 ,17 ,0 ,1 ,13 ,20 ,12 ,10 ,7 ,1 ,0 ,0 ,1 ,0 ,0 ,33 ,7 ,10 ,10.5 ,1.5 ,0.31 ,1 
1 ,7 ,2 ,11 ,1 ,1 ,14 ,1 ,3 ,5 ,5 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,1 ,0 ,9.5 ,3.0 ,0.40 ,0 
1 ,5 ,1 ,17 ,1 ,12 ,12 ,22 ,14 ,5 ,5 ,0 ,0 ,1 ,1 ,0 ,0 ,24 ,6 ,5 ,10.1 ,0.7 ,3.14 ,1 
1 ,12 ,1 ,14 ,1 ,1 ,15 ,21 ,26 ,10 ,10 ,0 ,0 ,0 ,1 ,0 ,0 ,28 ,6 ,9 ,13.6 ,0.7 ,3.51 ,1 
1 ,4 ,1 ,14 ,1 ,1 ,14 ,13 ,13 ,10 ,11 ,0 ,0 ,0 ,1 ,0 ,1 ,18 ,6 ,5 ,10.3 ,0.7 ,1.93 ,1 
1 ,7 ,1 ,15 ,1 ,1 ,12 ,19 ,1 ,5 ,7 ,0 ,0 ,0 ,1 ,0 ,0 ,21 ,2 ,1 ,7.6 ,2.1 ,-3.24 ,0 
1 ,13 ,1 ,12 ,1 ,11 ,4 ,22 ,3 ,2 ,7 ,0 ,0 ,1 ,1 ,0 ,0 ,41 ,7 ,5 ,15.0 ,-0.3 ,-2.43 ,1 
1 ,3 ,2 ,5 ,1 ,1 ,10 ,1 ,4 ,2 ,4 ,1 ,0 ,0 ,1 ,0 ,1 ,20 ,7 ,9 ,15.4 ,1.8 ,-1.26 ,1 
1 ,4 ,2 ,16 ,1 ,1 ,5 ,17 ,28 ,9 ,4 ,1 ,0 ,0 ,1 ,0 ,1 ,20 ,6 ,6 ,11.2 ,2.6 ,-1.32 ,1 
1 ,7 ,1 ,6 ,1 ,1 ,9 ,5 ,3 ,4 ,5 ,0 ,0 ,0 ,1 ,0 ,0 ,21 ,5 ,7 ,12.8 ,1.4 ,3.51 ,1 
1 ,15 ,1 ,3 ,1 ,1 ,13 ,4 ,2 ,9 ,3 ,1 ,0 ,0 ,1 ,0 ,0 ,20 ,7 ,11 ,11.4 ,1.0 ,3.12 ,1 
1 ,5 ,1 ,9 ,1 ,1 ,13 ,13 ,1 ,9 ,6 ,0 ,0 ,1 ,0 ,1 ,0 ,23 ,6 ,5 ,15.4 ,-0.2 ,2.49 ,1 
1 ,1 ,3 ,14 ,1 ,1 ,7 ,10 ,2 ,5 ,6 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,7 ,6 ,12.8 ,1.2 ,-1.30 ,1 
1 ,15 ,1 ,13 ,0 ,1 ,18 ,20 ,27 ,9 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,27 ,15 ,9 ,12.4 ,-0.8 ,1.62 ,1 
1 ,1 ,1 ,14 ,1 ,1 ,17 ,1 ,28 ,4 ,6 ,1 ,0 ,0 ,1 ,1 ,0 ,22 ,0 ,0 ,12.4 ,1.7 ,-4.06 ,0 
1 ,5 ,1 ,6 ,1 ,1 ,10 ,12 ,15 ,10 ,9 ,1 ,0 ,0 ,1 ,1 ,0 ,19 ,6 ,5 ,12.5 ,0.5 ,1.97 ,1 
1 ,5 ,1 ,13 ,1 ,1 ,12 ,19 ,28 ,10 ,9 ,0 ,0 ,1 ,0 ,0 ,0 ,18 ,0 ,0 ,11.4 ,0.3 ,-0.47 ,0 
1 ,3 ,1 ,11 ,1 ,12 ,7 ,2 ,4 ,4 ,6 ,1 ,0 ,1 ,0 ,0 ,0 ,20 ,1 ,0 ,13.5 ,0.4 ,0.70 ,0 
1 ,6 ,1 ,8 ,1 ,1 ,14 ,2 ,2 ,6 ,4 ,0 ,0 ,0 ,1 ,0 ,1 ,20 ,6 ,7 ,12.3 ,1.3 ,3.51 ,1 
1 ,14 ,1 ,11 ,1 ,10 ,4 ,3 ,3 ,9 ,7 ,0 ,0 ,0 ,1 ,0 ,0 ,26 ,7 ,9 ,12.5 ,2.1 ,-2.46 ,1 
1 ,5 ,1 ,16 ,1 ,1 ,12 ,2 ,2 ,10 ,10 ,1 ,0 ,1 ,0 ,0 ,0 ,19 ,6 ,5 ,10.8 ,1.4 ,2.50 ,0 
1 ,2 ,3 ,16 ,1 ,1 ,3 ,21 ,27 ,4 ,9 ,0 ,0 ,1 ,0 ,1 ,0 ,20 ,3 ,0 ,10.2 ,0.5 ,1.80 ,0 
1 ,3 ,1 ,11 ,1 ,1 ,9 ,2 ,3 ,4 ,7 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,2 ,0 ,13.7 ,3.5 ,-2.17 ,0 
1 ,1 ,1 ,16 ,1 ,1 ,4 ,23 ,28 ,5 ,7 ,0 ,0 ,0 ,1 ,0 ,0 ,21 ,6 ,5 ,11.0 ,2.9 ,-2.81 ,1 
1 ,13 ,1 ,6 ,1 ,1 ,13 ,22 ,28 ,9 ,10 ,0 ,0 ,0 ,1 ,1 ,0 ,39 ,2 ,6 ,11.2 ,-0.5 ,0.46 ,1 
1 ,6 ,1 ,16 ,1 ,1 ,2 ,1 ,3 ,3 ,5 ,0 ,0 ,0 ,1 ,0 ,0 ,23 ,6 ,6 ,15.0 ,1.7 ,-3.62 ,1 
1 ,1 ,3 ,16 ,1 ,1 ,15 ,2 ,2 ,5 ,10 ,1 ,0 ,1 ,0 ,0 ,0 ,20 ,3 ,5 ,11.7 ,1.1 ,1.64 ,0 
1 ,2 ,2 ,14 ,0 ,1 ,10 ,20 ,2 ,10 ,4 ,1 ,0 ,0 ,1 ,0 ,0 ,27 ,18 ,8 ,14.6 ,0.8 ,-0.52 ,1 
1 ,2 ,1 ,13 ,1 ,1 ,8 ,18 ,28 ,5 ,5 ,1 ,0 ,0 ,1 ,0 ,0 ,39 ,7 ,6 ,15.7 ,2.7 ,-3.73 ,1 
1 ,5 ,1 ,13 ,1 ,1 ,13 ,12 ,15 ,5 ,5 ,1 ,0 ,0 ,1 ,1 ,0 ,20 ,6 ,6 ,12.7 ,0.8 ,2.54 ,1 
1 ,17 ,1 ,13 ,0 ,1 ,14 ,23 ,25 ,9 ,10 ,0 ,0 ,0 ,1 ,1 ,0 ,34 ,3 ,6 ,9.2 ,-0.8 ,-1.73 ,1 
1 ,15 ,1 ,10 ,1 ,1 ,14 ,1 ,4 ,5 ,10 ,0 ,0 ,1 ,0 ,0 ,0 ,18 ,0 ,0 ,8.7 ,3.3 ,1.52 ,0 
1 ,5 ,1 ,12 ,1 ,1 ,11 ,1 ,2 ,4 ,4 ,0 ,0 ,0 ,1 ,0 ,0 ,21 ,7 ,10 ,13.3 ,2.6 ,-1.75 ,1 
1 ,2 ,1 ,9 ,1 ,1 ,14 ,1 ,1 ,6 ,10 ,0 ,0 ,1 ,1 ,1 ,0 ,20 ,0 ,0 ,8.0 ,2.9 ,-1.33 ,0 
1 ,1 ,1 ,3 ,1 ,1 ,17 ,12 ,1 ,9 ,4 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,6 ,8 ,12.5 ,-0.1 ,3.16 ,1 
1 ,5 ,2 ,10 ,1 ,1 ,13 ,13 ,3 ,9 ,10 ,0 ,0 ,0 ,1 ,0 ,0 ,18 ,0 ,0 ,12.0 ,0.9 ,-0.04 ,0 
1 ,1 ,2 ,14 ,1 ,1 ,17 ,10 ,13 ,11 ,11 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,7 ,7 ,7.6 ,1.4 ,3.18 ,1 
1 ,1 ,2 ,8 ,1 ,1 ,17 ,2 ,2 ,3 ,4 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,6 ,6 ,13.0 ,1.3 ,-1.20 ,1 
1 ,3 ,1 ,10 ,1 ,1 ,16 ,2 ,2 ,4 ,6 ,0 ,0 ,1 ,1 ,0 ,0 ,19 ,0 ,0 ,9.8 ,1.3 ,3.51 ,0 
1 ,14 ,2 ,5 ,1 ,1 ,16 ,1 ,28 ,2 ,11 ,1 ,0 ,1 ,0 ,0 ,0 ,25 ,0 ,0 ,16.2 ,0.1 ,-4.06 ,0 
1 ,5 ,1 ,11 ,1 ,1 ,11 ,21 ,27 ,10 ,9 ,0 ,0 ,1 ,1 ,1 ,0 ,24 ,7 ,7 ,8.6 ,1.2 ,1.28 ,1 
3 ,16 ,1 ,17 ,0 ,1 ,17 ,21 ,27 ,9 ,7 ,0 ,0 ,0 ,1 ,0 ,0 ,34 ,7 ,8 ,9.2 ,0.8 ,-0.85 ,1 
1 ,5 ,3 ,17 ,1 ,1 ,16 ,12 ,2 ,10 ,10 ,1 ,0 ,0 ,0 ,0 ,0 ,18 ,6 ,5 ,8.9 ,1.0 ,3.51 ,1 
1 ,4 ,1 ,9 ,1 ,1 ,13 ,3 ,1 ,3 ,5 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,8 ,6 ,12.4 ,3.0 ,0.43 ,1 
1 ,3 ,3 ,12 ,1 ,1 ,10 ,2 ,4 ,5 ,9 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,6 ,1 ,9.3 ,2.3 ,3.11 ,0 
1 ,2 ,3 ,7 ,1 ,1 ,7 ,24 ,2 ,4 ,9 ,1 ,0 ,0 ,1 ,1 ,0 ,20 ,0 ,0 ,10.3 ,0.5 ,-1.43 ,0 
1 ,13 ,1 ,13 ,1 ,1 ,11 ,25 ,28 ,9 ,10 ,0 ,0 ,1 ,0 ,0 ,1 ,19 ,0 ,1 ,9.4 ,0.5 ,-0.22 ,0 
1 ,1 ,1 ,6 ,1 ,1 ,9 ,1 ,2 ,10 ,7 ,0 ,0 ,0 ,1 ,0 ,1 ,21 ,6 ,7 ,15.9 ,0.9 ,1.56 ,1 
1 ,6 ,1 ,16 ,1 ,1 ,13 ,22 ,28 ,10 ,10 ,0 ,0 ,1 ,1 ,0 ,0 ,22 ,1 ,4 ,13.3 ,1.1 ,1.51 ,0 
1 ,7 ,3 ,13 ,1 ,1 ,13 ,14 ,1 ,10 ,10 ,1 ,0 ,0 ,0 ,0 ,0 ,21 ,6 ,6 ,9.1 ,-0.4 ,3.28 ,1 
1 ,6 ,2 ,14 ,1 ,1 ,9 ,10 ,2 ,9 ,9 ,1 ,0 ,0 ,1 ,0 ,0 ,19 ,7 ,9 ,13.8 ,-0.8 ,-0.53 ,1 
1 ,4 ,2 ,9 ,1 ,1 ,13 ,14 ,2 ,4 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,6 ,5 ,15.5 ,0.0 ,1.67 ,1 
1 ,2 ,4 ,16 ,1 ,1 ,15 ,4 ,4 ,9 ,4 ,1 ,0 ,0 ,0 ,0 ,1 ,18 ,7 ,6 ,14.2 ,1.1 ,3.51 ,1 
1 ,2 ,1 ,4 ,1 ,1 ,15 ,1 ,2 ,4 ,6 ,1 ,0 ,1 ,0 ,0 ,0 ,18 ,0 ,0 ,12.1 ,-0.1 ,-3.34 ,0 
2 ,14 ,1 ,17 ,1 ,1 ,17 ,24 ,28 ,9 ,11 ,0 ,0 ,0 ,1 ,0 ,0 ,23 ,6 ,6 ,12.4 ,1.2 ,-4.06 ,0 
1 ,1 ,1 ,7 ,1 ,1 ,19 ,3 ,2 ,5 ,9 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,7 ,7 ,12.1 ,2.2 ,3.51 ,1 
1 ,7 ,1 ,11 ,1 ,1 ,14 ,1 ,2 ,3 ,5 ,0 ,0 ,1 ,0 ,0 ,0 ,21 ,2 ,0 ,9.3 ,0.3 ,1.66 ,0 
1 ,13 ,1 ,14 ,1 ,1 ,16 ,3 ,18 ,10 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,27 ,6 ,5 ,14.7 ,2.4 ,0.95 ,1 
1 ,2 ,1 ,17 ,1 ,1 ,10 ,15 ,12 ,9 ,10 ,0 ,0 ,0 ,1 ,0 ,0 ,18 ,6 ,6 ,13.2 ,1.2 ,3.51 ,1 
1 ,8 ,3 ,15 ,1 ,1 ,15 ,14 ,1 ,9 ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,22 ,7 ,6 ,7.6 ,-0.5 ,3.16 ,1 
1 ,2 ,3 ,7 ,1 ,1 ,19 ,1 ,26 ,10 ,9 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,15 ,9 ,16.1 ,0.9 ,-0.66 ,1 
1 ,5 ,1 ,10 ,1 ,1 ,12 ,14 ,1 ,10 ,10 ,1 ,0 ,0 ,0 ,0 ,0 ,22 ,6 ,6 ,9.2 ,0.0 ,2.39 ,1 
1 ,3 ,2 ,5 ,1 ,1 ,16 ,3 ,2 ,9 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,21 ,15 ,9 ,13.7 ,0.3 ,1.93 ,1 
1 ,7 ,2 ,11 ,1 ,1 ,11 ,2 ,3 ,4 ,6 ,0 ,0 ,1 ,1 ,0 ,0 ,20 ,3 ,6 ,10.0 ,3.4 ,3.14 ,1 
2 ,2 ,1 ,17 ,1 ,1 ,8 ,21 ,27 ,10 ,7 ,0 ,0 ,0 ,1 ,0 ,0 ,59 ,7 ,10 ,9.3 ,2.4 ,0.39 ,1 
1 ,7 ,2 ,9 ,1 ,1 ,13 ,8 ,28 ,2 ,9 ,1 ,0 ,0 ,1 ,1 ,0 ,18 ,0 ,1 ,10.1 ,3.2 ,-4.06 ,0 
1 ,6 ,1 ,8 ,1 ,1 ,15 ,2 ,2 ,9 ,3 ,1 ,0 ,0 ,1 ,1 ,0 ,20 ,14 ,9 ,14.5 ,1.1 ,1.82 ,1 
1 ,4 ,3 ,13 ,1 ,1 ,7 ,1 ,2 ,4 ,4 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,7 ,6 ,11.9 ,-0.1 ,0.27 ,1 
1 ,14 ,2 ,13 ,1 ,1 ,14 ,21 ,28 ,10 ,6 ,1 ,0 ,0 ,0 ,0 ,0 ,33 ,5 ,9 ,14.9 ,1.7 ,-4.06 ,0 
1 ,1 ,2 ,5 ,1 ,1 ,15 ,14 ,1 ,10 ,9 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,5 ,7 ,12.9 ,0.0 ,-1.06 ,1 
1 ,8 ,1 ,12 ,1 ,1 ,13 ,3 ,1 ,3 ,3 ,1 ,0 ,1 ,1 ,1 ,0 ,22 ,3 ,1 ,11.0 ,-0.5 ,3.17 ,1 
1 ,14 ,1 ,14 ,1 ,11 ,15 ,2 ,4 ,2 ,10 ,0 ,0 ,1 ,0 ,0 ,1 ,20 ,0 ,0 ,15.6 ,0.3 ,-0.39 ,0 
1 ,7 ,1 ,15 ,1 ,1 ,16 ,4 ,3 ,3 ,4 ,1 ,0 ,0 ,1 ,0 ,0 ,19 ,6 ,6 ,11.0 ,0.4 ,3.36 ,1 
1 ,3 ,3 ,7 ,1 ,1 ,12 ,2 ,4 ,3 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,18 ,0 ,0 ,9.7 ,1.0 ,1.80 ,0 
1 ,16 ,2 ,6 ,1 ,14 ,11 ,2 ,4 ,1 ,5 ,1 ,0 ,0 ,0 ,0 ,0 ,26 ,1 ,0 ,13.3 ,2.9 ,-1.11 ,0 
1 ,5 ,1 ,13 ,1 ,1 ,14 ,15 ,1 ,4 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,5 ,5 ,12.6 ,-0.2 ,3.11 ,1 
1 ,11 ,1 ,17 ,1 ,1 ,16 ,19 ,2 ,10 ,11 ,0 ,0 ,1 ,0 ,0 ,0 ,23 ,7 ,4 ,12.4 ,0.0 ,0.34 ,0 
1 ,12 ,1 ,13 ,1 ,1 ,7 ,2 ,4 ,10 ,7 ,0 ,0 ,1 ,0 ,0 ,0 ,35 ,18 ,6 ,12.2 ,0.5 ,1.09 ,1 
1 ,2 ,3 ,15 ,1 ,1 ,9 ,19 ,27 ,10 ,9 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,7 ,9 ,14.2 ,0.9 ,-1.48 ,1 
1 ,6 ,2 ,4 ,1 ,1 ,12 ,1 ,3 ,3 ,4 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,3 ,0 ,14.2 ,0.8 ,0.29 ,1 
1 ,1 ,1 ,15 ,1 ,1 ,5 ,2 ,14 ,4 ,7 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,6 ,5 ,13.4 ,0.3 ,-1.96 ,1 
1 ,15 ,1 ,15 ,1 ,1 ,3 ,3 ,2 ,5 ,8 ,0 ,0 ,0 ,1 ,0 ,0 ,33 ,2 ,0 ,11.0 ,2.8 ,-2.33 ,0 
